<html><body><pre>
Object   H     G    Epoch    M         Peri.      Node       Incl.        e           n         a                     NObs NOpp   Arc    r.m.s.       Orbit ID
A10a1Gd 23.9  0.15  K18BI  19.76087   87.70819  233.46408    9.91264  0.6860016  0.40352263   1.8136666                  4   1    0 days 0.23         NEOCPV8745
A10a1Gd 23.9  0.15  K18BI 346.72564   68.53355   62.81492    7.66395  0.6904186  0.27040384   2.3684314                  4   1    0 days 0.24         NEOCPV8746
A10a1Gd 23.9  0.15  K18BI 345.24374   68.29815   62.97485    7.44456  0.6674413  0.29699750   2.2248506                  4   1    0 days 0.24         NEOCPV8747
A10a1Gd 23.9  0.15  K18BI 343.72379   68.04522   63.14532    7.22420  0.6445803  0.32364706   2.1009785                  4   1    0 days 0.24         NEOCPV8748
A10a1Gd 23.9  0.15  K18BI 342.16917   67.77316   63.32733    7.00291  0.6218349  0.35026676   1.9931352                  4   1    0 days 0.24         NEOCPV8749
A10a1Gd 23.9  0.15  K18BI 340.58324   67.47972   63.52216    6.78067  0.5992044  0.37677622   1.8985137                  4   1    0 days 0.24         NEOCPV8750
A10a1Gd 23.9  0.15  K18BI 338.96925   67.16257   63.73119    6.55751  0.5766884  0.40310191   1.8149283                  4   1    0 days 0.24         NEOCPV8751
A10a1Gd 23.9  0.15  K18BI 337.33044   66.81904   63.95601    6.33344  0.5542863  0.42917580   1.7406544                  4   1    0 days 0.24         NEOCPV8752
A10a1Gd 23.9  0.15  K18BI 335.67012   66.44591   64.19849    6.10846  0.5319977  0.45493403   1.6743147                  4   1    0 days 0.24         NEOCPV8753
A10a1Gd 23.9  0.15  K18BI 333.99167   66.03958   64.46078    5.88259  0.5098221  0.48031770   1.6147935                  4   1    0 days 0.24         NEOCPV8754
A10a1Gd 23.9  0.15  K18BI 332.29860   65.59581   64.74536    5.65586  0.4877593  0.50527171   1.5611791                  4   1    0 days 0.24         NEOCPV8755
A10a1Gd 23.9  0.15  K18BI 330.59470   65.10952   65.05523    5.42827  0.4658089  0.52974405   1.5127204                  4   1    0 days 0.24         NEOCPV8756
A10a1Gd 23.9  0.15  K18BI 328.88408   64.57452   65.39398    5.19985  0.4439709  0.55368497   1.4687940                  4   1    0 days 0.24         NEOCPV8757
A10a1Gd 23.9  0.15  K18BI 327.17107   63.98424   65.76555    4.97065  0.4222454  0.57705190   1.4288703                  4   1    0 days 0.24         NEOCPV8758
A10a1Gd 23.9  0.15  K18BI 325.46079   63.32967   66.17514    4.74069  0.4006325  0.59979972   1.3925107                  4   1    0 days 0.24         NEOCPV8759
A10a1Gd 23.9  0.15  K18BI 323.75901   62.60026   66.62896    4.51000  0.3791327  0.62188730   1.3593405                  4   1    0 days 0.24         NEOCPV8760
A10a1Gd 23.9  0.15  K18BI 322.07224   61.78366   67.13423    4.27866  0.3577469  0.64327889   1.3290353                  4   1    0 days 0.24         NEOCPV8761
A10a1Gd 23.9  0.15  K18BI 320.40841   60.86394   67.70025    4.04673  0.3364763  0.66393786   1.3013210                  4   1    0 days 0.24         NEOCPV8762
A10a1Gd 23.9  0.15  K18BI 318.77713   59.82096   68.33874    3.81429  0.3153226  0.68382869   1.2759623                  4   1    0 days 0.24         NEOCPV8763
A10a1Gd 23.9  0.15  K18BI 317.18988   58.63045   69.06384    3.58145  0.2942884  0.70292354   1.2527488                  4   1    0 days 0.24         NEOCPV8764
A10a1Gd 23.9  0.15  K18BI 315.66158   57.25962   69.89449    3.34834  0.2733773  0.72118956   1.2315057                  4   1    0 days 0.24         NEOCPV8765
A10a1Gd 23.9  0.15  K18BI 314.21107   55.66684   70.85468    3.11516  0.2525943  0.73860034   1.2120756                  4   1    0 days 0.24         NEOCPV8766
A10a1Gd 23.9  0.15  K18BI 312.86441   53.79226   71.97903    2.88216  0.2319465  0.75511255   1.1943408                  4   1    0 days 0.24         NEOCPV8767
A10a1Gd 23.9  0.15  K18BI 311.65427   51.56403   73.30815    2.64967  0.2114441  0.77071918   1.1781627                  4   1    0 days 0.24         NEOCPV8768
A10a1Gd 23.9  0.15  K18BI 310.62933   48.87036   74.90587    2.41821  0.1911018  0.78537114   1.1634635                  4   1    0 days 0.24         NEOCPV8769
A10a1Gd 23.9  0.15  K18BI 309.85493   45.57070   76.84903    2.18828  0.1709417  0.79908412   1.1501144                  4   1    0 days 0.31         NEOCPV8770
A10a1Gd 23.8  0.15  K18BI 309.43863   41.41732   79.27754    1.96139  0.1509978  0.81173481   1.1381337                  4   1    0 days 0.24         NEOCPV8771
A10a1Gd 23.8  0.15  K18BI 309.53624   36.08200   82.36545    1.73894  0.1313245  0.82333229   1.1274206                  4   1    0 days 0.40         NEOCPV8772
A10a1Gd 23.8  0.15  K18BI 310.41363   29.00594   86.40575    1.52433  0.1120139  0.83373520   1.1180227                  4   1    0 days 0.37         NEOCPV8773
A10a1Gd 23.8  0.15  K18BI 312.53106   19.28453   91.84269    1.32365  0.0932319  0.84271563   1.1100657                  4   1    0 days 0.40         NEOCPV8774
A10a1Gd 23.1  0.15  K18BI 339.32748  317.88298  119.85366    1.11678  0.0456517  0.84300640   1.1098104                  4   1    0 days 0.60         NEOCPV8775
A10a1Gd 23.0  0.15  K18BI  27.32701  242.66941  142.84014    1.04933  0.0412962  0.84753652   1.1058522                  4   1    0 days 0.26         NEOCPV8776
A10a1Gd 23.5  0.15  K18BI  46.25968  194.94287  169.46030    0.89876  0.0519042  0.87184945   1.0851965                  4   1    0 days 0.27         NEOCPV8777
A10a1Gd 23.7  0.15  K18BI  56.91928  164.15964  187.39539    1.00162  0.0667478  0.88099504   1.0776732                  4   1    0 days 0.40         NEOCPV8778
A10a1Gd 23.8  0.15  K18BI  62.56599  145.50645  198.21902    1.18131  0.0835446  0.88465421   1.0746994                  4   1    0 days 0.68         NEOCPV8779
A10a1Gd 23.8  0.15  K18BI  65.48766  133.18397  205.44076    1.39081  0.1012830  0.88616550   1.0734772                  4   1    0 days 0.79         NEOCPV8780
A10a1Gd 23.8  0.15  K18BI  66.83897  124.57145  210.52680    1.61616  0.1195075  0.88615278   1.0734875                  4   1    0 days 0.27         NEOCPV8781
A10a1Gd 23.8  0.15  K18BI  67.23005  118.24881  214.28732    1.85132  0.1379943  0.88488931   1.0745091                  4   1    0 days 0.27         NEOCPV8782
A10a1Gd 23.9  0.15  K18BI  67.00086  113.42268  217.17632    2.09330  0.1566236  0.88250052   1.0764472                  4   1    0 days 0.23         NEOCPV8783
A10a1Gd 23.9  0.15  K18BI  66.34291  109.66004  219.43644    2.33975  0.1753266  0.87892481   1.0793648                  4   1    0 days 0.24         NEOCPV8784
A10a1Gd 23.9  0.15  K18BI  65.38819  106.63195  221.26510    2.58999  0.1940615  0.87428366   1.0831813                  4   1    0 days 0.24         NEOCPV8785
A10a1Gd 23.9  0.15  K18BI  64.21605  104.15369  222.76860    2.84315  0.2128015  0.86856438   1.0879311                  4   1    0 days 0.24         NEOCPV8786
A10a1Gd 23.9  0.15  K18BI  62.88175  102.09346  224.02437    3.09868  0.2315292  0.86177551   1.0936372                  4   1    0 days 0.23         NEOCPV8787
A10a1Gd 23.9  0.15  K18BI  61.42542  100.35474  225.08962    3.35630  0.2502328  0.85394171   1.1003155                  4   1    0 days 0.23         NEOCPV8788
A10a1Gd 23.9  0.15  K18BI  59.87540   98.87056  226.00386    3.61573  0.2689040  0.84507343   1.1080000                  4   1    0 days 0.23         NEOCPV8789
A10a1Gd 23.9  0.15  K18BI  58.25303   97.59076  226.79678    3.87679  0.2875372  0.83518432   1.1167291                  4   1    0 days 0.24         NEOCPV8790
A10a1Gd 23.9  0.15  K18BI  56.57414   96.47859  227.49025    4.13929  0.3061286  0.82428214   1.1265543                  4   1    0 days 0.23         NEOCPV8791
A10a1Gd 23.9  0.15  K18BI  54.85159   95.50446  228.10190    4.40314  0.3246754  0.81238394   1.1375273                  4   1    0 days 0.23         NEOCPV8792
A10a1Gd 23.9  0.15  K18BI  53.09608   94.64435  228.64587    4.66829  0.3431758  0.79951463   1.1497015                  4   1    0 days 0.23         NEOCPV8793
A10a1Gd 23.9  0.15  K18BI  51.31557   93.88092  229.13253    4.93466  0.3616287  0.78568802   1.1631506                  4   1    0 days 0.23         NEOCPV8794
A10a1Gd 23.9  0.15  K18BI  49.51653   93.20040  229.57013    5.20215  0.3800335  0.77091855   1.1779596                  4   1    0 days 0.23         NEOCPV8795
A10a1Gd 23.9  0.15  K18BI  47.70495   92.59047  229.96595    5.47073  0.3983898  0.75523098   1.1942159                  4   1    0 days 0.23         NEOCPV8796
A10a1Gd 23.9  0.15  K18BI  45.88574   92.04140  230.32572    5.74038  0.4166978  0.73864859   1.2120228                  4   1    0 days 0.23         NEOCPV8797
A10a1Gd 23.9  0.15  K18BI  44.06290   91.54569  230.65400    6.01105  0.4349577  0.72119186   1.2315031                  4   1    0 days 0.23         NEOCPV8798
A10a1Gd 23.9  0.15  K18BI  42.24018   91.09656  230.95478    6.28270  0.4531699  0.70288724   1.2527919                  4   1    0 days 0.23         NEOCPV8799
A10a1Gd 23.9  0.15  K18BI  40.42085   90.68854  231.23135    6.55530  0.4713351  0.68376133   1.2760461                  4   1    0 days 0.23         NEOCPV8800
A10a1Gd 23.9  0.15  K18BI  38.60782   90.31698  231.48649    6.82883  0.4894540  0.66384246   1.3014456                  4   1    0 days 0.23         NEOCPV8801
A10a1Gd 23.9  0.15  K18BI  36.80388   89.97772  231.72263    7.10328  0.5075274  0.64316277   1.3291953                  4   1    0 days 0.23         NEOCPV8802
A10a1Gd 23.9  0.15  K18BI  35.01157   89.66729  231.94183    7.37861  0.5255563  0.62175575   1.3595322                  4   1    0 days 0.23         NEOCPV8803
A10a1Gd 23.9  0.15  K18BI  33.23313   89.38291  232.14579    7.65481  0.5435416  0.59965468   1.3927352                  4   1    0 days 0.23         NEOCPV8804
A10a1Gd 23.9  0.15  K18BI  31.47085   89.12192  232.33607    7.93185  0.5614845  0.57689804   1.4291243                  4   1    0 days 0.23         NEOCPV8805
A10a1Gd 23.9  0.15  K18BI  29.72684   88.88214  232.51399    8.20972  0.5793860  0.55352498   1.4690770                  4   1    0 days 0.23         NEOCPV8806
A10a1Gd 23.9  0.15  K18BI  28.00323   88.66149  232.68073    8.48841  0.5972472  0.52957920   1.5130343                  4   1    0 days 0.23         NEOCPV8807
A10a1Gd 23.9  0.15  K18BI  26.30203   88.45834  232.83731    8.76790  0.6150694  0.50510520   1.5615222                  4   1    0 days 0.23         NEOCPV8808
A10a1Gd 23.9  0.15  K18BI  24.62518   88.27128  232.98459    9.04816  0.6328539  0.48015042   1.6151685                  4   1    0 days 0.23         NEOCPV8809
A10a1Gd 23.9  0.15  K18BI  22.97480   88.09875  233.12342    9.32918  0.6506017  0.45476815   1.6747219                  4   1    0 days 0.23         NEOCPV8810
A10a1Gd 23.9  0.15  K18BI  21.35286   87.93969  233.25448    9.61097  0.6683143  0.42901252   1.7410961                  4   1    0 days 0.23         NEOCPV8811
A10a1Gd 23.9  0.15  K18BI  19.76141   87.79304  233.37841    9.89348  0.6859930  0.40294261   1.8154066                  4   1    0 days 0.23         NEOCPV8812
A10a1Gd 23.8  0.15  K18BI 346.72659   68.45023   62.90074    7.66730  0.6904569  0.27001601   2.3706988                  4   1    0 days 0.24         NEOCPV8813
A10a1Gd 23.8  0.15  K18BI 345.24478   68.21228   63.06317    7.44814  0.6674818  0.29657156   2.2269803                  4   1    0 days 0.24         NEOCPV8814
A10a1Gd 23.8  0.15  K18BI 343.72492   67.95668   63.23628    7.22803  0.6446227  0.32318300   2.1029892                  4   1    0 days 0.24         NEOCPV8815
A10a1Gd 23.8  0.15  K18BI 342.17041   67.68169   63.42112    7.00698  0.6218791  0.34976427   1.9950438                  4   1    0 days 0.24         NEOCPV8816
A10a1Gd 23.8  0.15  K18BI 340.58457   67.38526   63.61892    6.78501  0.5992504  0.37623591   1.9003309                  4   1    0 days 0.24         NEOCPV8817
A10a1Gd 23.8  0.15  K18BI 338.97069   67.06479   63.83116    6.56210  0.5767360  0.40252338   1.8166669                  4   1    0 days 0.24         NEOCPV8818
A10a1Gd 23.8  0.15  K18BI 337.33198   66.71782   64.05936    6.33829  0.5543354  0.42855982   1.7423220                  4   1    0 days 0.24         NEOCPV8819
A10a1Gd 23.8  0.15  K18BI 335.67176   66.34098   64.30548    6.11357  0.5320482  0.45428088   1.6759192                  4   1    0 days 0.24         NEOCPV8820
A10a1Gd 23.8  0.15  K18BI 333.99343   65.93062   64.57168    5.88798  0.5098739  0.47962749   1.6163423                  4   1    0 days 0.24         NEOCPV8821
A10a1Gd 23.8  0.15  K18BI 332.30044   65.48267   64.86040    5.66152  0.4878122  0.50454580   1.5626762                  4   1    0 days 0.24         NEOCPV8822
A10a1Gd 23.8  0.15  K18BI 330.59662   64.99189   65.17472    5.43422  0.4658629  0.52898304   1.5141709                  4   1    0 days 0.24         NEOCPV8823
A10a1Gd 23.8  0.15  K18BI 328.88611   64.45194   65.51832    5.20610  0.4440259  0.55288906   1.4702033                  4   1    0 days 0.24         NEOCPV8824
A10a1Gd 23.8  0.15  K18BI 327.17321   63.85631   65.89512    4.97719  0.4223013  0.57622173   1.4302423                  4   1    0 days 0.24         NEOCPV8825
A10a1Gd 23.8  0.15  K18BI 325.46304   63.19596   66.31039    4.74754  0.4006892  0.59893609   1.3938490                  4   1    0 days 0.24         NEOCPV8826
A10a1Gd 23.8  0.15  K18BI 323.76120   62.46083   66.77008    4.51719  0.3791901  0.62099394   1.3606439                  4   1    0 days 0.24         NEOCPV8827
A10a1Gd 23.8  0.15  K18BI 322.07475   61.63675   67.28241    4.28618  0.3578049  0.64235023   1.3303159                  4   1    0 days 0.24         NEOCPV8828
A10a1Gd 23.8  0.15  K18BI 320.41083   60.71023   67.85541    4.05459  0.3365347  0.66298156   1.3025720                  4   1    0 days 0.24         NEOCPV8829
A10a1Gd 23.8  0.15  K18BI 318.77939   59.66004   68.50137    3.82252  0.3153815  0.68284675   1.2771852                  4   1    0 days 0.24         NEOCPV8830
A10a1Gd 23.8  0.15  K18BI 317.19227   58.46052   69.23529    3.59005  0.2943476  0.70191171   1.2539524                  4   1    0 days 0.24         NEOCPV8831
A10a1Gd 23.8  0.15  K18BI 315.66410   57.07986   70.07560    3.35735  0.2734367  0.72014868   1.2326921                  4   1    0 days 0.24         NEOCPV8832
A10a1Gd 23.8  0.15  K18BI 314.21384   55.47582   71.04670    3.12460  0.2526538  0.73752904   1.2132491                  4   1    0 days 0.24         NEOCPV8833
A10a1Gd 23.8  0.15  K18BI 312.86664   53.59184   72.18111    2.89204  0.2320061  0.75402373   1.1954903                  4   1    0 days 0.24         NEOCPV8834
A10a1Gd 23.8  0.15  K18BI 311.65650   51.35117   73.52263    2.66004  0.2115036  0.76960426   1.1793003                  4   1    0 days 0.24         NEOCPV8835
A10a1Gd 23.8  0.15  K18BI 310.63087   48.64696   75.13166    2.42909  0.1911611  0.78424050   1.1645815                  4   1    0 days 0.24         NEOCPV8836
A10a1Gd 23.8  0.15  K18BI 309.85797   45.32693   77.09325    2.19989  0.1710007  0.79790131   1.1512508                  4   1    0 days 0.24         NEOCPV8837
A10a1Gd 23.8  0.15  K18BI 309.44069   41.16358   79.53276    1.97365  0.1510564  0.81053589   1.1392557                  4   1    0 days 0.23         NEOCPV8838
A10a1Gd 23.8  0.15  K18BI 309.53695   35.82243   82.62788    1.75193  0.1313824  0.82211663   1.1285317                  4   1    0 days 0.24         NEOCPV8839
A10a1Gd 23.8  0.15  K18BI 310.41241   28.74969   86.66677    1.53815  0.1120709  0.83250002   1.1191283                  4   1    0 days 0.28         NEOCPV8840
A10a1Gd 23.8  0.15  K18BI 312.52276   19.07309   92.06648    1.33778  0.0932873  0.84152556   1.1111120                  4   1    0 days 0.25         NEOCPV8841
A10a1Gd 23.1  0.15  K18BI 339.27336  318.08363  119.71166    1.12961  0.0456884  0.84201153   1.1106845                  4   1    0 days 0.33         NEOCPV8842
A10a1Gd 24.6  0.15  K18BI   2.09240  259.36449  153.57709    0.53112  0.0387290  0.89388597   1.0672872                  4   1    0 days 0.25         NEOCPV8843
A10a1Gd 23.5  0.15  K18BI  46.23396  195.60675  168.82503    0.90415  0.0518746  0.87099578   1.0859055                  4   1    0 days 0.42         NEOCPV8844
A10a1Gd 23.8  0.15  K18BI  62.54736  146.33276  197.41493    1.18104  0.0835030  0.88339343   1.0757217                  4   1    0 days 0.71         NEOCPV8845
A10a1Gd 23.8  0.15  K18BI  66.82707  125.18456  209.92917    1.61180  0.1194636  0.88484936   1.0745414                  4   1    0 days 0.48         NEOCPV8846
A10a1Gd 23.8  0.15  K18BI  67.22120  118.77447  213.77402    1.84563  0.1379504  0.88359562   1.0755576                  4   1    0 days 0.24         NEOCPV8847
A10a1Gd 23.8  0.15  K18BI  66.99440  113.87839  216.73046    2.08659  0.1565801  0.88121933   1.0774903                  4   1    0 days 0.45         NEOCPV8848
A10a1Gd 23.8  0.15  K18BI  66.33845  110.06008  219.04414    2.33219  0.1752838  0.87765881   1.0804025                  4   1    0 days 0.25         NEOCPV8849
A10a1Gd 23.8  0.15  K18BI  65.38396  106.99197  220.91253    2.58163  0.1940194  0.87301518   1.0842302                  4   1    0 days 0.23         NEOCPV8850
A10a1Gd 23.8  0.15  K18BI  64.21222  104.47977  222.44951    2.83409  0.2127604  0.86729962   1.0889885                  4   1    0 days 0.25         NEOCPV8851
A10a1Gd 23.8  0.15  K18BI  62.87931  102.38776  223.73554    3.08908  0.2314891  0.86053168   1.0946908                  4   1    0 days 0.23         NEOCPV8852
A10a1Gd 23.8  0.15  K18BI  61.42347  100.62444  224.82481    3.34614  0.2501937  0.85270977   1.1013750                  4   1    0 days 0.23         NEOCPV8853
